443632447889375232	gl	-1.48e+02	ca	wrong
447009957670838272	eu	-1.10e+02	es	wrong
443876819708952576	gl	-7.03e+01	gl	correct
440584448456015873	en	-7.50e+01	en	correct
449859994578862080	ca	-1.25e+02	ca	correct
447406392576864256	eu	-1.54e+02	en	wrong
448206924904148992	gl	-2.00e+02	es	wrong
440552295433273344	es	-1.00e+02	es	correct
445560928726425600	gl	-1.14e+02	es	wrong
449164705270362112	pt	-7.47e+01	ca	wrong
447676085820727296	gl	-1.03e+02	es	wrong
446046274597687297	gl	-6.57e+01	es	wrong
448476619402125312	eu	-8.95e+01	en	wrong
449253487936016384	gl	-1.64e+02	es	wrong
450272134875840512	gl	-7.52e+01	es	wrong
441107340386107392	gl	-7.92e+01	ca	wrong
442452458032619520	es	-7.42e+01	es	correct
441986932328136704	gl	-1.07e+02	es	wrong
448131075760746496	gl	-3.14e+01	en	wrong
444956345373315072	ca	-9.48e+01	ca	correct
450278626966376448	gl	-7.05e+01	ca	wrong
447392255427768320	es	-3.49e+01	es	correct
447730168782913536	gl	-3.64e+01	en	wrong
445349624426299393	pt	-9.67e+01	es	wrong
450367496680636417	ca	-1.55e+02	ca	correct
449121617361534976	gl	-1.35e+02	es	wrong
442637064920924160	pt	-1.64e+02	en	wrong
440105886443646977	es	-1.16e+02	es	correct
444565010556420098	eu	-3.21e+01	en	wrong
440743893555220480	gl	-6.96e+01	ca	wrong
450428410746380289	pt	-5.50e+01	es	wrong
443726042612895744	eu	-1.10e+02	en	wrong
447749368897355776	gl	-1.08e+02	es	wrong
444178912374173696	gl	-7.36e+01	es	wrong
444160986657083392	gl	-1.68e+02	es	wrong
445372599393337344	gl	-8.67e+01	es	wrong
440570171120693248	pt	-3.13e+01	es	wrong
447014115236933632	es	-5.42e+01	es	correct
441330603884306433	gl	-1.91e+02	gl	correct
446661431434682368	ca	-7.95e+01	ca	correct
447855342257709056	gl	-3.88e+01	en	wrong
443365982212743168	en	-1.05e+02	en	correct
450029179179110400	gl	-1.69e+02	ca	wrong
439706382796066816	es	-2.33e+01	es	correct
448864343896358912	pt	-5.77e+01	gl	wrong
446705302348791808	eu	-8.04e+01	en	wrong
448719402884952064	eu	-2.76e+01	es	wrong
442617546458808320	es	-5.07e+01	gl	wrong
444391078658326528	eu	-7.11e+01	es	wrong
449423729555406848	gl	-1.81e+02	ca	wrong
443490769727651840	gl	-5.98e+01	es	wrong
450019767534247936	pt	-7.68e+01	gl	wrong
440091222049574912	gl	-7.44e+01	es	wrong
449192637258825728	gl	-1.86e+02	es	wrong
448572042464755714	pt	-1.01e+02	es	wrong
443398646420500480	gl	-1.08e+02	en	wrong
442956241804201984	es	-7.87e+01	ca	wrong
449593790668734464	eu	-2.73e+01	es	wrong
444843545611210752	pt	-6.32e+01	es	wrong
444205891391610881	gl	-5.68e+01	ca	wrong
440937505597034496	es	-5.14e+01	es	correct
440788931572142080	es	-2.98e+01	es	correct
444582230451834880	eu	-1.21e+02	es	wrong
449962162757595136	gl	-4.80e+01	es	wrong
440571263715528705	eu	-1.03e+02	en	wrong
444944189814734849	es	-9.79e+01	es	correct
445143332365533184	eu	-8.28e+00	es	wrong
445624432842006528	gl	-4.04e+01	en	wrong
444824325951324160	gl	-8.96e+01	es	wrong
449134058568974336	gl	-1.15e+02	ca	wrong
446203879563460609	eu	-3.15e+01	en	wrong
447764279836835841	es	-5.63e+01	es	correct
441981619487137792	eu	-3.77e+01	gl	wrong
440620349257166848	gl	-7.05e+01	ca	wrong
441202779525480449	eu	-2.27e+01	gl	wrong
441175896016560128	gl	-1.65e+02	es	wrong
442383516274548736	gl	-1.76e+02	ca	wrong
440565223632957441	es	-5.40e+01	es	correct
447387655870103553	eu	-2.27e+02	es	wrong
441707414325583872	es	-9.58e+01	es	correct
448211395902193664	en	-1.47e+02	en	correct
447821733895368705	ca	-6.05e+01	ca	correct
443662078558371840	pt	-1.34e+02	es	wrong
450397678703501312	es	-1.63e+02	es	correct
446741039207170049	es	-2.29e+01	es	correct
441335384425762816	ca	-1.93e+02	ca	correct
442082545027801088	gl	-5.46e+01	es	wrong
447845919611191296	eu	-3.46e+01	es	wrong
445916094407380992	gl	-1.22e+02	es	wrong
448723668978642944	eu	-5.72e+01	es	wrong
439755307015995392	gl	-1.25e+02	es	wrong
445136008477421568	pt	-4.50e+01	es	wrong
447352986369806336	gl	-7.57e+01	es	wrong
443803781772632064	gl	-1.77e+02	ca	wrong
442428667172777984	ca	-1.02e+02	ca	correct
441596249637408768	pt	-1.62e+02	es	wrong
440216973444517888	eu	-6.61e+01	es	wrong
447859295124992000	pt	-6.24e+01	es	wrong
450208723391512576	gl	-9.86e+01	gl	correct
441338039823241216	gl	-6.78e+01	gl	correct
443888604935630848	es	-9.11e+01	es	correct
445616142640746496	pt	-7.11e+01	es	wrong
447751535574147072	gl	-1.48e+02	ca	wrong
