443632447889375232	gl	-1.99e+02	ca	wrong
447009957670838272	eu	-5.95e+01	es	wrong
443876819708952576	eu	-1.03e+02	gl	wrong
440584448456015873	eu	-6.80e+01	en	wrong
449859994578862080	eu	-1.49e+02	ca	wrong
447406392576864256	eu	-2.33e+02	en	wrong
448206924904148992	eu	-3.26e+02	es	wrong
440552295433273344	eu	-1.03e+02	es	wrong
445560928726425600	eu	-1.57e+02	es	wrong
449164705270362112	eu	-7.88e+01	ca	wrong
447676085820727296	eu	-1.22e+02	es	wrong
446046274597687297	eu	-9.64e+01	es	wrong
448476619402125312	eu	-7.98e+01	en	wrong
449253487936016384	eu	-2.31e+02	es	wrong
450272134875840512	eu	-9.50e+01	es	wrong
441107340386107392	eu	-1.08e+02	ca	wrong
442452458032619520	eu	-1.25e+02	es	wrong
441986932328136704	eu	-1.13e+02	es	wrong
448131075760746496	eu	-3.21e+01	en	wrong
444956345373315072	eu	-1.28e+02	ca	wrong
450278626966376448	gl	-7.57e+01	ca	wrong
447392255427768320	eu	-3.80e+01	es	wrong
447730168782913536	eu	-4.32e+01	en	wrong
445349624426299393	eu	-1.49e+02	es	wrong
450367496680636417	eu	-2.25e+02	ca	wrong
449121617361534976	eu	-2.02e+02	es	wrong
442637064920924160	gl	-2.03e+02	en	wrong
440105886443646977	eu	-1.78e+02	es	wrong
444565010556420098	eu	-3.78e+01	en	wrong
440743893555220480	gl	-1.16e+02	ca	wrong
450428410746380289	eu	-8.91e+01	es	wrong
443726042612895744	eu	-1.26e+02	en	wrong
447749368897355776	eu	-1.79e+02	es	wrong
444178912374173696	eu	-9.80e+01	es	wrong
444160986657083392	eu	-2.82e+02	es	wrong
445372599393337344	eu	-9.64e+01	es	wrong
440570171120693248	eu	-4.51e+01	es	wrong
447014115236933632	eu	-9.19e+01	es	wrong
441330603884306433	eu	-2.80e+02	gl	wrong
446661431434682368	eu	-1.01e+02	ca	wrong
447855342257709056	eu	-2.83e+01	en	wrong
443365982212743168	eu	-1.26e+02	en	wrong
450029179179110400	eu	-2.77e+02	ca	wrong
439706382796066816	en	-3.07e+01	es	wrong
448864343896358912	eu	-8.37e+01	gl	wrong
446705302348791808	eu	-8.01e+01	en	wrong
448719402884952064	eu	-3.23e+01	es	wrong
442617546458808320	eu	-8.86e+01	gl	wrong
444391078658326528	eu	-7.97e+01	es	wrong
449423729555406848	eu	-2.16e+02	ca	wrong
443490769727651840	eu	-5.71e+01	es	wrong
450019767534247936	eu	-1.44e+02	gl	wrong
440091222049574912	gl	-1.23e+02	es	wrong
449192637258825728	eu	-2.85e+02	es	wrong
448572042464755714	eu	-1.56e+02	es	wrong
443398646420500480	eu	-1.04e+02	en	wrong
442956241804201984	eu	-1.03e+02	ca	wrong
449593790668734464	eu	-3.77e+01	es	wrong
444843545611210752	eu	-7.11e+01	es	wrong
444205891391610881	eu	-7.73e+01	ca	wrong
440937505597034496	eu	-6.42e+01	es	wrong
440788931572142080	eu	-3.73e+01	es	wrong
444582230451834880	gl	-1.59e+02	es	wrong
449962162757595136	gl	-5.08e+01	es	wrong
440571263715528705	eu	-1.00e+02	en	wrong
444944189814734849	eu	-1.51e+02	es	wrong
445143332365533184	eu	-1.22e+01	es	wrong
445624432842006528	eu	-4.33e+01	en	wrong
444824325951324160	eu	-1.07e+02	es	wrong
449134058568974336	eu	-1.47e+02	ca	wrong
446203879563460609	eu	-1.90e+01	en	wrong
447764279836835841	eu	-8.08e+01	es	wrong
441981619487137792	eu	-6.15e+01	gl	wrong
440620349257166848	eu	-8.77e+01	ca	wrong
441202779525480449	pt	-2.26e+01	gl	wrong
441175896016560128	eu	-1.66e+02	es	wrong
442383516274548736	eu	-2.18e+02	ca	wrong
440565223632957441	pt	-6.44e+01	es	wrong
447387655870103553	eu	-2.51e+02	es	wrong
441707414325583872	eu	-1.76e+02	es	wrong
448211395902193664	gl	-2.27e+02	en	wrong
447821733895368705	eu	-1.12e+02	ca	wrong
443662078558371840	eu	-1.80e+02	es	wrong
450397678703501312	gl	-3.40e+02	es	wrong
446741039207170049	eu	-1.95e+01	es	wrong
441335384425762816	eu	-2.83e+02	ca	wrong
442082545027801088	eu	-5.33e+01	es	wrong
447845919611191296	eu	-1.69e+00	es	wrong
445916094407380992	eu	-1.69e+02	es	wrong
448723668978642944	eu	-6.31e+01	es	wrong
439755307015995392	eu	-1.56e+02	es	wrong
445136008477421568	eu	-5.05e+01	es	wrong
447352986369806336	eu	-1.21e+02	es	wrong
443803781772632064	eu	-2.40e+02	ca	wrong
442428667172777984	eu	-1.64e+02	ca	wrong
441596249637408768	gl	-3.11e+02	es	wrong
440216973444517888	eu	-8.67e+01	es	wrong
447859295124992000	gl	-5.05e+01	es	wrong
450208723391512576	eu	-1.29e+02	gl	wrong
441338039823241216	eu	-1.24e+02	gl	wrong
443888604935630848	eu	-1.38e+02	es	wrong
445616142640746496	eu	-1.16e+02	es	wrong
447751535574147072	eu	-1.80e+02	ca	wrong
442385417011462144	gl	-1.16e+02	es	wrong
447973194272882688	eu	-1.21e+02	es	wrong
445192703194976256	eu	-8.23e+01	ca	wrong
448962080809689088	eu	-2.74e+02	ca	wrong
440066067847970816	eu	-5.44e+01	ca	wrong
441193282195169280	eu	-2.29e+02	ca	wrong
445894022163628032	eu	-1.61e+02	es	wrong
450605193798107136	eu	-6.86e+01	es	wrong
442649066342977536	eu	-1.25e+01	en	wrong
449975599843786752	eu	-1.86e+02	ca	wrong
448571548589641729	eu	-2.03e+02	es	wrong
445021467609419776	eu	-5.84e+01	es	wrong
447744256825102336	eu	-1.06e+02	en	wrong
441961354065612801	gl	-2.47e+02	ca	wrong
442263248025694208	eu	-1.83e+02	ca	wrong
446658467403952128	eu	-1.99e+02	ca	wrong
445323713698070528	eu	-3.02e+01	es	wrong
441705368440545280	eu	-5.43e+01	en	wrong
447318829048532992	eu	-6.78e+01	es	wrong
441683789803433984	eu	-1.67e+02	es	wrong
448208023744696320	gl	-1.19e+01	es	wrong
446782390695104512	eu	-1.74e+02	es	wrong
440465900920008705	pt	-2.43e+02	gl	wrong
441337526780174336	gl	-1.88e+02	es	wrong
447755704439701504	eu	-5.43e+01	es	wrong
439396486577926144	eu	-1.40e+02	es	wrong
446036516494934016	eu	-2.32e+01	es	wrong
440904687337099264	gl	-9.30e+01	ca	wrong
443021180854079488	eu	-5.29e+01	ca	wrong
450636897992589313	eu	-2.21e+02	es	wrong
448960031812513793	gl	-4.85e+01	es	wrong
444769927061569536	eu	-8.45e+01	gl	wrong
445622938075955200	eu	-1.77e+02	ca	wrong
448920616134262784	eu	-1.06e+02	en	wrong
440067079895785472	eu	-6.94e+01	es	wrong
445992451028029440	eu	-7.41e+01	en	wrong
441261671454355456	eu	-1.72e+02	es	wrong
447469177851621376	eu	-4.03e+01	ca	wrong
444785162975735808	eu	-1.05e+02	es	wrong
441252772030451712	gl	-1.55e+02	gl	correct
446773440289460225	eu	-2.01e+02	en	wrong
440111659181674496	eu	-9.19e+01	es	wrong
442926139523469312	eu	-2.21e+02	gl	wrong
448198239695941633	eu	-1.56e+02	es	wrong
447334119106953216	eu	-8.28e+01	es	wrong
446742968238882816	eu	-1.31e+02	es	wrong
443843058866864128	eu	-4.69e+01	ca	wrong
445121758916771840	eu	-2.93e+02	es	wrong
446660879040667649	eu	-2.58e+02	es	wrong
448869035208617984	eu	-9.74e+01	es	wrong
446908826932236288	eu	-1.21e+02	es	wrong
448899023236108288	gl	-1.67e+01	en	wrong
450382712256593920	eu	-9.66e+01	ca	wrong
448256391099461633	gl	-1.89e+02	es	wrong
446387230048006145	eu	-2.05e+02	es	wrong
443817049945812993	gl	-7.80e+01	es	wrong
446276745340411904	eu	-5.40e+01	es	wrong
440846334737018880	eu	-1.20e+02	es	wrong
446894866543673344	gl	-3.57e+01	es	wrong
441910791240171520	eu	-3.38e+01	es	wrong
440265632987492352	eu	-5.42e+01	es	wrong
447516074855387136	eu	-6.27e+01	es	wrong
443222528535048192	eu	-1.44e+02	es	wrong
444760562770378752	gl	-2.71e+02	gl	correct
440755833950187520	eu	-1.16e+02	es	wrong
440155560126984192	eu	-7.48e+01	es	wrong
448876687422681088	eu	-1.36e+02	es	wrong
444006854256250880	eu	-1.78e+02	es	wrong
444586272133505024	eu	-1.03e+02	ca	wrong
441694760269807616	eu	-2.62e+02	es	wrong
446727294628143104	eu	-9.50e+01	es	wrong
447509428544503808	gl	-1.96e+02	ca	wrong
444807759272624128	eu	-6.96e+01	en	wrong
442288568799854592	eu	-4.81e+01	es	wrong
446783071204175872	gl	-1.32e+02	es	wrong
445687860700917760	eu	-1.66e+02	ca	wrong
450388835692998656	ca	-1.67e+01	gl	wrong
448901844816113665	eu	-2.51e+02	es	wrong
448708512408158208	pt	-1.13e+01	gl	wrong
448154975466967040	eu	-7.02e+01	es	wrong
450524046506344448	eu	-5.95e+01	es	wrong
442272321836158976	eu	-3.91e+01	es	wrong
449662341781938176	eu	-1.91e+02	es	wrong
444226407020130304	eu	-8.77e+01	es	wrong
442666118973767681	eu	-1.96e+02	ca	wrong
445002154865356800	eu	-7.08e+01	es	wrong
442342726424858624	eu	-2.22e+02	ca	wrong
449657477374963712	pt	-7.24e+01	es	wrong
440150134308212738	eu	-1.33e+02	es	wrong
448172514142060544	eu	-3.55e+01	es	wrong
444137081573752832	eu	-2.30e+02	es	wrong
440219174359826433	eu	-1.42e+02	es	wrong
444819701320142848	eu	-4.39e+01	gl	wrong
442971204199403520	eu	-1.22e+02	gl	wrong
445934125984514048	eu	-4.46e+01	es	wrong
450750981857640448	eu	-1.61e+02	es	wrong
449295760744804352	eu	-1.08e+02	ca	wrong
442964033046839296	eu	-5.02e+01	gl	wrong
447395984902221825	eu	-2.83e+02	es	wrong
445236602449969152	eu	-7.86e+01	es	wrong
443143186324930562	gl	-1.28e+02	es	wrong
442778938088357888	eu	-1.54e+02	en	wrong
445211890290266113	eu	-9.80e+01	es	wrong
450302587301289984	eu	-7.52e+01	es	wrong
447343702139486209	pt	-9.27e-01	es	wrong
443077639780442112	eu	-1.03e+02	es	wrong
444093554051534849	eu	-1.48e+02	es	wrong
442313426602565633	eu	-9.22e+01	en	wrong
448558853635190784	eu	-7.64e+01	es	wrong
449345446277046272	eu	-1.94e+02	es	wrong
450036899437359104	eu	-1.29e+02	es	wrong
445916002019446784	eu	-1.24e+02	es	wrong
441712285074358273	eu	-7.35e+01	es	wrong
441533173789642753	eu	-1.57e+02	es	wrong
442755270503309313	gl	-1.30e+02	es	wrong
448405255689359360	eu	-1.80e+02	es	wrong
443319493230854144	eu	-5.48e+01	gl	wrong
450385782675894272	eu	-1.65e+02	es	wrong
445292631929933824	eu	-9.80e+01	es	wrong
444511967253127168	eu	-2.15e+02	es	wrong
442462131469189120	eu	-1.47e+02	es	wrong
446942436288659456	eu	-7.25e+01	es	wrong
450279858003017728	eu	-1.61e+02	es	wrong
440180156003799040	eu	-1.03e+02	es	wrong
445680540277305344	eu	-1.46e+02	es	wrong
440210152411889664	eu	-7.68e+01	gl	wrong
450623272896708608	pt	-9.02e+01	ca	wrong
450025371296333824	eu	-9.89e+01	es	wrong
443515686556798977	eu	-9.43e+01	es	wrong
441640760023453697	eu	-7.01e+01	gl	wrong
441316719106486272	eu	-1.27e+02	en	wrong
442050292558086144	eu	-5.55e+01	pt	wrong
448137848546660352	eu	-2.12e+02	ca	wrong
448090567566954496	eu	-2.54e+02	gl	wrong
447578697479241728	eu	-7.33e+01	ca	wrong
