443632447889375232	ca	-1.11e+02	ca	correct
447009957670838272	eu	-4.11e+02	es	wrong
443876819708952576	gl	-5.49e+01	gl	correct
440584448456015873	en	-5.13e+01	en	correct
449859994578862080	eu	-1.32e+02	ca	wrong
447406392576864256	en	-1.48e+02	en	correct
448206924904148992	es	-1.35e+02	es	correct
440552295433273344	gl	-1.25e+02	es	wrong
445560928726425600	gl	-1.44e+02	es	wrong
449164705270362112	gl	-1.06e+02	ca	wrong
447676085820727296	gl	-7.69e+01	es	wrong
446046274597687297	gl	-5.85e+01	es	wrong
448476619402125312	gl	-1.21e+02	en	wrong
449253487936016384	gl	-1.31e+02	es	wrong
450272134875840512	es	-4.63e+01	es	correct
441107340386107392	gl	-1.22e+02	ca	wrong
442452458032619520	pt	-6.76e+01	es	wrong
441986932328136704	eu	-1.17e+02	es	wrong
448131075760746496	en	-2.89e+01	en	correct
444956345373315072	gl	-7.47e+01	ca	wrong
450278626966376448	gl	-9.59e+01	ca	wrong
447392255427768320	gl	-4.53e+01	es	wrong
447730168782913536	en	-3.35e+01	en	correct
445349624426299393	gl	-9.36e+01	es	wrong
450367496680636417	ca	-1.35e+02	ca	correct
449121617361534976	gl	-1.58e+02	es	wrong
442637064920924160	gl	-1.42e+02	en	wrong
440105886443646977	gl	-9.53e+01	es	wrong
444565010556420098	eu	-7.95e+01	en	wrong
440743893555220480	gl	-6.57e+01	ca	wrong
450428410746380289	pt	-4.27e+01	es	wrong
443726042612895744	gl	-1.43e+02	en	wrong
447749368897355776	gl	-9.88e+01	es	wrong
444178912374173696	ca	-5.63e+01	es	wrong
444160986657083392	gl	-1.53e+02	es	wrong
445372599393337344	gl	-1.05e+02	es	wrong
440570171120693248	gl	-3.60e+01	es	wrong
447014115236933632	es	-3.99e+01	es	correct
441330603884306433	gl	-1.82e+02	gl	correct
446661431434682368	gl	-1.07e+02	ca	wrong
447855342257709056	eu	-5.49e+01	en	wrong
443365982212743168	en	-1.23e+02	en	correct
450029179179110400	gl	-1.46e+02	ca	wrong
439706382796066816	eu	-2.89e+01	es	wrong
448864343896358912	gl	-5.66e+01	gl	correct
446705302348791808	gl	-1.25e+02	en	wrong
448719402884952064	eu	-6.90e+01	es	wrong
442617546458808320	es	-3.67e+01	gl	wrong
444391078658326528	es	-5.17e+01	es	correct
449423729555406848	gl	-1.43e+02	ca	wrong
443490769727651840	gl	-4.90e+01	es	wrong
450019767534247936	gl	-7.12e+01	gl	correct
440091222049574912	es	-6.41e+01	es	correct
449192637258825728	gl	-1.75e+02	es	wrong
448572042464755714	gl	-1.00e+02	es	wrong
443398646420500480	eu	-1.23e+02	en	wrong
442956241804201984	es	-5.11e+01	ca	wrong
449593790668734464	eu	-3.10e+01	es	wrong
444843545611210752	es	-5.04e+01	es	correct
444205891391610881	es	-5.04e+01	ca	wrong
440937505597034496	pt	-4.52e+01	es	wrong
440788931572142080	es	-2.64e+01	es	correct
444582230451834880	gl	-1.21e+02	es	wrong
449962162757595136	gl	-6.98e+01	es	wrong
440571263715528705	en	-1.04e+02	en	correct
444944189814734849	es	-7.88e+01	es	correct
445143332365533184	eu	-1.34e+01	es	wrong
445624432842006528	en	-3.65e+01	en	correct
444824325951324160	gl	-1.34e+02	es	wrong
449134058568974336	gl	-1.25e+02	ca	wrong
446203879563460609	eu	-6.00e+01	en	wrong
447764279836835841	es	-3.41e+01	es	correct
441981619487137792	gl	-3.68e+01	gl	correct
440620349257166848	gl	-7.05e+01	ca	wrong
441202779525480449	eu	-2.80e+01	gl	wrong
441175896016560128	gl	-1.66e+02	es	wrong
442383516274548736	gl	-1.67e+02	ca	wrong
